 41.0853090 -48.4710045 ERI  O
 41.0853090 -48.4710045 HOR  O
 41.0476940 -50.4708595 ERI  O
 41.0476940 -50.4708595 HOR  O
 41.0178600 -66.9727020 HYI  I
 40.9315290  10.4492102 ARI  I
 40.7919900  57.5360146 CAS  I
 40.7910860  77.5409012 CEP  I
 40.7919900  57.5360146 PER  I
 40.7087840 -81.9792557 HYI  I
 40.6810680  10.4511633 CET  I
 40.6538730  34.5355721 PER  I
 40.6172960  31.2023869 TRI  I
 40.5306570  77.5428467 CAS  I
 40.5289010 -66.9687958 HOR  I
 40.4346590  37.2873878 PER  O
 40.4346590  37.2873878 TRI  O
 40.4256290  36.5374260 PER  I
 40.4216290  88.5860672 CEP  I
 40.4226600  36.2874336 TRI  I
 40.4138590  35.5374680 PER  I
 40.4109660  35.2874832 TRI  I
 40.4023830  34.5375137 PER  O
 40.4023830  34.5375137 TRI  O
 40.4019030 -23.8477497 FOR  I
 40.3062190 -50.4650154 HOR  I
 40.2420410 -81.9753800 OCT  I
 40.2320290 -39.4637604 ERI  I
 40.2320290 -39.4637604 FOR  I
 40.1529090 -23.8458195 CET  I
 40.1145460  31.2062550 ARI  I
 40.0590340 -50.4630890 ERI  I
 40.0398660 -66.9649353 HYI  I
 39.9298240  10.4569597 ARI  I
 39.8854790  51.0423737 AND  O
 39.8854790  51.0423737 PER  O
 39.8713410  50.2924309 PER  I
 39.8667270  50.0424461 AND  I
 39.8531700  49.2924957 PER  I
 39.8487420  49.0425110 AND  I
 39.8357250  48.2925606 PER  I
 39.8314690  48.0425797 AND  I
 39.8189490  47.2926292 PER  I
 39.8148490  47.0426407 AND  I
 39.8027910  46.2926865 PER  I
 39.7988460  46.0427017 AND  I
 39.7872160  45.2927475 PER  I
 39.7834110  45.0427628 AND  I
 39.7772700  57.5437431 CAS  I
 39.7772700  57.5437431 PER  I
 39.7755000 -81.9715347 HYI  I
 39.7721820  44.2928047 PER  I
 39.7685010  44.0428162 AND  I
 39.7589280  51.0433311 AND  I
 39.7576510  43.2928581 PER  I
 39.7540920  43.0428696 AND  I
 39.7488070  77.5486221 CEP  I
 39.7435890  42.2929115 PER  I
 39.7401420  42.0429268 AND  I
 39.7299670  41.2929649 PER  I
 39.7266270  41.0429764 AND  I
 39.7167570  40.2930145 PER  I
 39.7135120  40.0430260 AND  I
 39.7039320  39.2930603 PER  I
 39.7007810  39.0430756 AND  I
 39.6914660  38.2931099 PER  I
 39.6884040  38.0431213 AND  I
 39.6793410  37.2931557 AND  O
 39.6793560  10.4588718 CET  I
 39.6793410  37.2931557 PER  O
 39.6793410  37.2931557 TRI  O
 39.6117750  31.2100830 TRI  I
 39.5510540 -66.9611130 HOR  I
 39.4880540  77.5505295 CAS  I
 39.4060920 -23.8400879 FOR  I
 39.3176790 -50.4573669 HOR  I
 39.3090290 -81.9677350 OCT  I
 39.2398310 -39.4561234 ERI  I
 39.2398310 -39.4561234 FOR  I
 39.1572610 -23.8381977 CET  I
 39.1088360  31.2138691 ARI  I
 39.0705300 -50.4554825 ERI  I
 39.0623140 -66.9573288 HYI  I
 39.0379110  88.5937042 CEP  I
 38.9280940  10.4645443 ARI  I
 38.9239660  37.2988281 TRI  I
 38.8737560  51.0499535 PER  I
 38.8428960 -81.9639740 HYI  I
 38.8023560  59.0511551 CAS  O
 38.8023560  59.0511551 PER  O
 38.7886360  58.5512009 CAS  I
 38.7753040  58.0512505 PER  I
 38.7623370  57.5513000 CAS  O
 38.7623370  57.5513000 PER  O
 38.7473310  51.0508881 AND  I
 38.7057060  77.5561752 CEP  I
 38.6777730  10.4664135 CET  I
 38.6721110  37.3006973 AND  I
 38.6060220  31.2176132 TRI  I
 38.5735020 -66.9535904 HOR  I
 38.4447910  77.5580368 CAS  I
 38.4104880 -23.8325901 FOR  I
 38.3769640 -81.9602510 OCT  I
 38.3292960 -50.4498863 HOR  I
 38.2478890 -39.4486542 ERI  I
 38.2478890 -39.4486542 FOR  I
 38.1615220 -23.8307419 CET  I
 38.1031940  31.2213154 ARI  O
 38.1031940  31.2213154 TRI  O
 38.0990410  30.8046589 ARI  I
 38.0932870  30.2213516 TRI  I
 38.0892210  29.8046970 ARI  I
 38.0849110 -66.9498901 HYI  I
 38.0823330 -50.4480400 ERI  I
 38.0835810  29.2213860 TRI  I
 38.0795920  28.8047314 ARI  I
 38.0740610  28.2214203 TRI  I
 38.0701490  27.8047638 ARI  O
 38.0701490  27.8047638 TRI  O
 37.9264920  10.4719610 ARI  I
 37.9166580  37.3062439 TRI  I
 37.9110930 -81.9565659 HYI  I
 37.9134140  59.0576324 PER  I
 37.8618660  51.0573578 PER  I
 37.7864560  59.0585480 CAS  I
 37.7354240  51.0582733 AND  I
 37.6760130  10.4737892 CET  I
 37.6647760  37.3080711 AND  I
 37.6619700  77.5635529 CEP  I
 37.6444810  88.6011047 CEP  I
 37.5963940 -66.9462280 HOR  I
 37.5675270  27.8084221 ARI  I
 37.4455540 -81.9529190 OCT  I
 37.4147960 -23.8252602 FOR  I
 37.4010560  77.5653610 CAS  I
 37.3412100 -50.4425697 ERI  O
 37.3412100 -50.4425697 HOR  O
 37.3227710 -51.4424973 ERI  I
 37.3227710 -51.4424973 HOR  I
 37.3035040 -52.4424286 ERI  I
 37.3035040 -52.4424286 HOR  I
 37.2833460 -53.4423561 ERI  O
 37.2833460 -53.4423561 HOR  O
 37.2559050 -39.4413490 ERI  I
 37.2559050 -39.4413490 FOR  I
 37.1658390 -23.8234539 CET  I
 37.1077960 -66.9426117 HYI  I
 37.0650390  27.8120365 TRI  I
 36.9802020 -81.9493103 HYI  I
 36.9247120  10.4792089 ARI  I
 36.9092490  37.3134880 TRI  I
 36.8971680  59.0648766 PER  I
 36.8499610  51.0645943 PER  I
 36.7701780  59.0657692 CAS  I
 36.7233460  51.0654869 AND  I
 36.6742260  10.4809942 CET  I
 36.6574940  37.3152733 AND  I
 36.6177600  77.5707474 CEP  I
 36.6194210 -66.9390335 HOR  I
 36.5625310  27.8156071 ARI  I
 36.5433270 -53.4369850 HOR  I
 36.5149060 -81.9457470 OCT  I
 36.4191480 -23.8180981 FOR  I
 36.3565350  77.5725174 CAS  I
 36.2966220 -53.4352188 ERI  I
 36.2640140 -39.4342155 ERI  O
 36.2640140 -39.4342155 FOR  O
 36.2640140 -39.4342155 PHE  O
 36.2620240 -39.6008797 ERI  I
 36.2620240 -39.6008797 PHE  I
 36.2498760 -40.6008377 ERI  I
 36.2498760 -40.6008377 PHE  I
 36.2417010  88.6082687 CEP  I
 36.2373590 -41.6007957 ERI  I
 36.2373590 -41.6007957 PHE  I
 36.2244480 -42.6007462 ERI  I
 36.2244480 -42.6007462 PHE  I
 36.2111210 -43.6007004 ERI  I
 36.2111210 -43.6007004 PHE  I
 36.1973370 -44.6006508 ERI  I
 36.1973370 -44.6006508 PHE  I
 36.1830710 -45.6006012 ERI  I
 36.1830710 -45.6006012 PHE  I
 36.1703580 -23.8163357 CET  I
 36.1682860 -46.6005478 ERI  I
 36.1682860 -46.6005478 PHE  I
 36.1529470 -47.6004944 ERI  O
 36.1529470 -47.6004944 PHE  O
 36.1311120 -66.9355011 HYI  I
 36.0598610  27.8191376 TRI  I
 36.0499410 -81.9422226 HYI  I
 35.9229070  10.4862852 ARI  I
 35.9018940  37.3205605 TRI  I
 35.8808540  59.0719490 PER  I
 35.8377450  51.0716553 PER  I
 35.7536890  59.0728188 CAS  I
 35.7112640  51.0725288 AND  I
 35.6725680  10.4880266 CET  I
 35.6584770 -47.5970001 ERI  I
 35.6584770 -47.5970001 PHE  I
 35.6499660  37.3223038 AND  I
 35.6427210 -66.9320068 HOR  I
 35.5851570 -81.9387360 OCT  I
 35.5727760  77.5777664 CEP  I
 35.5573230  27.8226223 ARI  I
 35.5567260 -53.4299736 HOR  I
 35.4237090 -23.8111095 FOR  I
 35.3100610 -53.4282494 ERI  I
 35.3113990  77.5794907 CAS  I
 35.2723760 -39.4272537 FOR  I
 35.2723760 -39.4272537 PHE  I
 35.1747820 -23.8093891 CET  I
 35.1545440 -66.9285583 HYI  I
 35.1204190 -81.9352875 HYI  I
 35.0547690  27.8260632 TRI  I
 34.9212340  10.4931870 ARI  I
 34.8942940  37.3274612 TRI  I
 34.8641790  59.0788422 PER  I
 34.8299470  88.6151962 CEP  I
 34.8253800  51.0785446 PER  I
 34.7371380  59.0796890 CAS  I
 34.6988760  51.0793915 AND  I
 34.6707340  10.4948854 CET  I
 34.6694820 -47.5901451 ERI  I
 34.6694820 -47.5901451 PHE  I
 34.6664400 -66.9251556 HOR  I
 34.6560000 -81.9318850 OCT  I
 34.6423420  37.3291588 AND  I
 34.5702840 -53.4231339 HOR  I
 34.5520490  27.8294601 ARI  I
 34.5271960  77.5846024 CEP  I
 34.4281690 -23.8042946 FOR  I
 34.3238100 -53.4214516 ERI  I
 34.2806840 -39.4204636 FOR  I
 34.2806840 -39.4204636 PHE  I
 34.2658270  77.5862885 CAS  I
 34.1917610 -81.9285202 HYI  I
 34.1792560 -23.8026180 CET  I
 34.1782510 -66.9217911 HYI  I
 34.0494560  27.8328133 TRI  I
 33.9193800  10.4999142 ARI  I
 33.8865960  37.3341827 TRI  I
 33.8473010  59.0855560 PER  I
 33.8130070  51.0852509 PER  I
 33.7275510 -81.9252010 OCT  I
 33.7202310  59.0863838 CAS  I
 33.6902730 -66.9184723 HOR  I
 33.6863390  51.0860786 AND  I
 33.6807630 -47.5834618 ERI  I
 33.6807630 -47.5834618 PHE  I
 33.6688760  10.5015678 CET  I
 33.6347730  37.3358345 AND  I
 33.5841440 -53.4164696 ERI  O
 33.5841440 -53.4164696 HOR  O
 33.5746440 -53.9164352 HOR  I
 33.5649090 -54.4164047 ERI  I
 33.5549390 -54.9163704 HOR  I
 33.5468560  27.8361206 ARI  I
 33.5447170 -55.4163361 ERI  I
 33.5342320 -55.9163017 HOR  I
 33.5234740 -56.4162674 ERI  I
 33.5124290 -56.9162292 HOR  I
 33.5010840 -57.4161911 ERI  I
 33.4894240 -57.9161568 ERI  O
 33.4894240 -57.9161568 HOR  O
 33.4894240 -57.9161568 HYI  O
 33.4811890  77.5912552 CEP  I
 33.4651040 -58.9160690 HOR  I
 33.4651040 -58.9160690 HYI  I
 33.4393320 -59.9159851 HOR  I
 33.4393320 -59.9159851 HYI  I
